what,kind,bundleId,bundleVersion,description,time
started,bundle,org.eclipse.debug.ui,3.6.1.v20100901_r361,"org.eclipse.debug.ui",1738165874505
started,bundle,org.eclipse.jdt.debug,3.6.1.v20100715_r361,"org.eclipse.jdt.debug",1738165874789
started,bundle,org.eclipse.jdt.debug.ui,3.5.0.v20100602-0830,"org.eclipse.jdt.debug.ui",1738165874820
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1738165876236
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1738165883547
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1738165884570
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1738165884835
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1738165887783
activated,view,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.PackageExplorer",1738165891763
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1738165897460
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1738165898264
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1738165898459
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1738165922945
started,bundle,org.eclipse.compare,3.5.100.I20100526-0800,"org.eclipse.compare",1738165943808
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1738165949230
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1738165963583
opened,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1738165963840
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1738165963931
started,bundle,org.eclipse.mylyn.ide.ui,3.4.0.v20100608-0100-e3x,"org.eclipse.mylyn.ide.ui",1738165967925
started,bundle,org.eclipse.mylyn.java.ui,3.4.0.v20100608-0100-e3x,"org.eclipse.mylyn.java.ui",1738165967943
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.text.contentAssist.proposals",1738165968170
started,bundle,org.eclipse.jdt.junit,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.junit",1738165968217
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1738165992873
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1738165993619
executed,command,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.edit.text.java.organize.imports",1738165993666
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1738166014720
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1738166151278
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1738166156159
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1738166168921
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.text.contentAssist.proposals",1738166188457
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1738166194631
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1738166203153
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1738166207996
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.text.contentAssist.proposals",1738166216580
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.text.contentAssist.proposals",1738166240191
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1738166247859
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1738166272241
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1738166273975
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1738166274656
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1738166275493
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1738166279062
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1738166279857
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1738166282113
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1738166295876
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1738166327700
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1738166331188
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1738166334061
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.text.contentAssist.proposals",1738166340787
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1738166348779
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1738166406448
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1738166407175
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1738166422450
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.text.contentAssist.proposals",1738166426989
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1738166446415
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.cut",1738166449448
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.paste",1738166453968
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1738166461796
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1738166462212
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1738166492193
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1738166493917
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1738166504550
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1738166507506
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1738166518034
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.copy",1738166556722
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.paste",1738166560586
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.text.contentAssist.proposals",1738166567646
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1738166578220
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.text.contentAssist.proposals",1738166599686
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1738166609355
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1738166609782
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1738166618693
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1738166619606
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1738166668444
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1738166670533
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1738166671847
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1738166677094
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1738166682686
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1738166685333
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1738166687882
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1738166705452
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1738166707534
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1738167024213
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1738167148062
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1738167351762
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1738167505311
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1738167519070
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1738167540701
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1738167546389
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.text.contentAssist.proposals",1738167594308
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.text.contentAssist.proposals",1738167613529
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.copy",1738167727326
started,bundle,org.eclipse.mylyn.java.tasks,3.4.0.v20100608-0100-e3x,"org.eclipse.mylyn.java.tasks",1738167727417
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.paste",1738167728632
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.paste",1738167734844
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.paste",1738167740272
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1738167746365
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1738167776902
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1738167851660
opened,view,org.eclipse.ui.ide,3.6.1.M20100825-0800,"org.eclipse.ui.views.ProblemView",1738167857309
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.copy",1738167857315
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1738167857834
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1738167882121
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1738167889766
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1738167918555
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1738167918907
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1738167919987
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1738167926245
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1738167933655
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1738167939997
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1738167940896
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.text.contentAssist.proposals",1738167946155
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1738167953919
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1738167977079
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1738167979601
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1738167980324
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.text.contentAssist.proposals",1738167983241
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1738167985481
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1738167989078
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.text.contentAssist.proposals",1738167993096
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1738168023036
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1738168024096
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.copy",1738168029421
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.paste",1738168031235
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1738168055820
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1738168060524
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1738168069033
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1738168072442
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.copy",1738168075519
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.paste",1738168076744
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.paste",1738168077295
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1738168093626
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1738168095718
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1738168101794
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1738168105291
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1738168115158
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.paste",1738168120323
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1738168143587
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1738168144007
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1738168145322
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1738168147300
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1738168148951
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1738168163112
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1738168163198
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1738168165128
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1738168165183
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1738168167249
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1738168167317
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1738168169318
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1738168169368
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1738168172433
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1738168175441
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1738168187756
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.text.contentAssist.proposals",1738168191967
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.text.contentAssist.proposals",1738168208362
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1738168209903
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1738168212078
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1738168212839
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1738168220240
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1738168227008
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1738168231462
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1738168235275
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1738168247331
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.cut",1738168249466
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.paste",1738168256240
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.undo",1738168258984
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.paste",1738168265481
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1738168266913
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1738168269534
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1738168280656
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1738168286078
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1738168292359
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1738168340841
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1738168346592
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1738168361828
